"STATISTIC","Statistic Label","TLIST(A1)","Year","C02196V04140","County and Region","UNIT","VALUE"
"CIA02C14","Disposable Income per Person (excluding Rent)","2008","2008","IE05122","Tipperary","Euro","18434.147866"
"CIA02C14","Disposable Income per Person (excluding Rent)","2008","2008","IE052","South-East","Euro","19141.546506"
"CIA02C14","Disposable Income per Person (excluding Rent)","2008","2008","IE05201","Carlow","Euro","18673.955008"
"CIA02C14","Disposable Income per Person (excluding Rent)","2008","2008","IE05207","Kilkenny","Euro","18664.314269"
"CIA02C14","Disposable Income per Person (excluding Rent)","2008","2008","IE05214","Wexford","Euro","19843.102655"
"CIA02C14","Disposable Income per Person (excluding Rent)","2008","2008","IE05225","Waterford","Euro","18925.461926"
"CIA02C14","Disposable Income per Person (excluding Rent)","2008","2008","IE053","South-West","Euro","18680.658999"
"CIA02C14","Disposable Income per Person (excluding Rent)","2008","2008","IE05316","Cork","Euro","19182.173209"
"CIA02C14","Disposable Income per Person (excluding Rent)","2008","2008","IE05319","Kerry","Euro","16985.965791"
"CIA02C14","Disposable Income per Person (excluding Rent)","2008","2008","IE06","Eastern and Midland","Euro","19854.896848"
"CIA02C14","Disposable Income per Person (excluding Rent)","2008","2008","IE061","Dublin","Euro","20395.986122"
"CIA02C14","Disposable Income per Person (excluding Rent)","2008","2008","IE062","Mid-East","Euro","19628.645543"
"CIA02C14","Disposable Income per Person (excluding Rent)","2008","2008","IE06206","Kildare","Euro","19922.950658"
"CIA02C14","Disposable Income per Person (excluding Rent)","2008","2008","IE06210","Louth","Euro","19766.471706"
"CIA02C14","Disposable Income per Person (excluding Rent)","2008","2008","IE06211","Meath","Euro","20584.454682"
"CIA02C14","Disposable Income per Person (excluding Rent)","2008","2008","IE06215","Wicklow","Euro","17976.98178"
"CIA02C14","Disposable Income per Person (excluding Rent)","2008","2008","IE063","Midland","Euro","17860.899454"
"CIA02C14","Disposable Income per Person (excluding Rent)","2008","2008","IE06308","Laois","Euro","18436.383559"
"CIA02C14","Disposable Income per Person (excluding Rent)","2008","2008","IE06309","Longford","Euro","18003.016115"
"CIA02C14","Disposable Income per Person (excluding Rent)","2008","2008","IE06312","Offaly","Euro","17396.735975"
"CIA02C14","Disposable Income per Person (excluding Rent)","2008","2008","IE06313","Westmeath","Euro","17739.983987"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","-","State","Euro","18555.07091"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE04","Northern and Western","Euro","17485.557507"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE041","Border","Euro","16852.266712"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE04128","Leitrim","Euro","18552.821532"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE04131","Sligo","Euro","17536.085003"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE04132","Cavan","Euro","18256.936314"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE04133","Donegal","Euro","15875.72406"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE04134","Monaghan","Euro","16305.588819"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE042","West","Euro","18048.559808"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE04225","Galway","Euro","18659.700131"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE04229","Mayo","Euro","17094.467728"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE04230","Roscommon","Euro","17756.205012"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE05","Southern","Euro","18201.424439"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE051","Mid-West","Euro","18175.625561"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE05116","Clare","Euro","17896.652765"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE05118","Limerick","Euro","18363.015541"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE05122","Tipperary","Euro","18147.599514"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE052","South-East","Euro","18258.424538"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE05201","Carlow","Euro","17927.23278"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE05207","Kilkenny","Euro","17668.290271"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE05214","Wexford","Euro","18922.353998"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE05225","Waterford","Euro","18113.059237"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE053","South-West","Euro","18185.023966"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE05316","Cork","Euro","18642.967818"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE05319","Kerry","Euro","16637.561658"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE06","Eastern and Midland","Euro","19208.700609"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE061","Dublin","Euro","19849.455837"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE062","Mid-East","Euro","18782.276632"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE06206","Kildare","Euro","19218.800609"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE06210","Louth","Euro","19156.407496"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE06211","Meath","Euro","19501.030912"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE06215","Wicklow","Euro","17008.722939"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE063","Midland","Euro","17258.945861"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE06308","Laois","Euro","17765.37391"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE06309","Longford","Euro","17334.714284"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE06312","Offaly","Euro","16532.948326"
"CIA02C14","Disposable Income per Person (excluding Rent)","2009","2009","IE06313","Westmeath","Euro","17455.171829"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","-","State","Euro","17284.740421"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE04","Northern and Western","Euro","16426.792683"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE041","Border","Euro","15851.895069"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE04128","Leitrim","Euro","17813.465614"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE04131","Sligo","Euro","16508.42183"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE04132","Cavan","Euro","17014.371202"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE04133","Donegal","Euro","14925.682861"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE04134","Monaghan","Euro","15336.120216"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE042","West","Euro","16940.280035"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE04225","Galway","Euro","17484.195298"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE04229","Mayo","Euro","16216.28826"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE04230","Roscommon","Euro","16406.746479"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE05","Southern","Euro","17123.923683"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE051","Mid-West","Euro","17309.713471"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE05116","Clare","Euro","16863.516741"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE05118","Limerick","Euro","17826.357246"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE05122","Tipperary","Euro","17001.582186"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE052","South-East","Euro","16977.192665"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE05201","Carlow","Euro","17007.737274"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE05207","Kilkenny","Euro","16081.096556"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE05214","Wexford","Euro","17649.307587"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE05225","Waterford","Euro","16900.577872"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE053","South-West","Euro","17081.208601"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE05316","Cork","Euro","17553.395396"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE05319","Kerry","Euro","15485.617211"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE06","Eastern and Midland","Euro","17722.992831"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE061","Dublin","Euro","18371.850349"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE062","Mid-East","Euro","17189.88773"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE06206","Kildare","Euro","17436.308012"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE06210","Louth","Euro","17468.288579"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE06211","Meath","Euro","17737.196394"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE06215","Wicklow","Euro","15968.546458"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE063","Midland","Euro","16027.753225"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE06308","Laois","Euro","16521.088488"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE06309","Longford","Euro","16105.836571"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE06312","Offaly","Euro","15187.451084"
"CIA02C14","Disposable Income per Person (excluding Rent)","2010","2010","IE06313","Westmeath","Euro","16334.955973"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","-","State","Euro","16584.423001"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE04","Northern and Western","Euro","15477.815412"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE041","Border","Euro","15214.578843"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE04128","Leitrim","Euro","16694.670964"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE04131","Sligo","Euro","16108.553039"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE04132","Cavan","Euro","15293.671539"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE04133","Donegal","Euro","14434.742428"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE04134","Monaghan","Euro","15451.813037"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE042","West","Euro","15709.511303"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE04225","Galway","Euro","15855.957783"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE04229","Mayo","Euro","15661.581686"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE04230","Roscommon","Euro","15234.278022"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE05","Southern","Euro","16495.455431"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE051","Mid-West","Euro","17213.163666"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE05116","Clare","Euro","15590.514278"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE05118","Limerick","Euro","19040.039169"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE05122","Tipperary","Euro","16203.783458"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE052","South-East","Euro","15921.438746"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE05201","Carlow","Euro","16515.278189"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE05207","Kilkenny","Euro","15240.759511"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE05214","Wexford","Euro","15759.976838"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE05225","Waterford","Euro","16413.398998"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE053","South-West","Euro","16343.683128"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE05316","Cork","Euro","16655.966726"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE05319","Kerry","Euro","15229.710945"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE06","Eastern and Midland","Euro","17065.87752"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE061","Dublin","Euro","17942.831462"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE062","Mid-East","Euro","16103.374512"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE06206","Kildare","Euro","16459.328689"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE06210","Louth","Euro","16017.266942"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE06211","Meath","Euro","15849.643426"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE06215","Wicklow","Euro","15974.874078"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE063","Midland","Euro","15341.571332"
"CIA02C14","Disposable Income per Person (excluding Rent)","2011","2011","IE06308","Laois","Euro","15413.505038"
